conference,title,abstract
symp2012,Adaptive Password-Strength Meters from Markov Models,"Measuring the strength of passwords is crucial to ensure the security of password-based authentication. However, current password strength meters have limited accuracy and are too simple to gauge the complexity of passwords. We present the concept of adaptivepassword strength meters that estimate passwordstrength using Markov-models."
symp2012,Private Set Intersection: Are Garbled Circuits Better than Custom Protocols?,"Private Set Intersection (PSI) has many applications for privacy-preserving computation and much research has been devoted to designing custom PSI protocols. We show that generic secure computation techniques built using Yao’s garbled circuit method can often be competitive with custom protocols and can scale to million-element sets, while allowing much easier integration into applications."
symp2012,Guess Who's Texting You? Evaluating the Security of Smartphone Messaging Applications,"Recently, a new generation of Internet-based messaging applications for smartphones was introduced. While user numbers are estimated in the millions, little attention has so far been paid to the security of these applications. Our experimental results revealed major security flaws, allowing attackers to hijack accounts, spoof sender-IDs, or enumerate subscribers."
symp2012,MoCFI: A Framework to Mitigate Control-Flow Attacks on Smartphones,"Control-flow attacks constitute severe threats to software programs on various computing platforms. While control-flow integrity (CFI), a general approach to prohibit these attacks, exist for Intel x86, there is no such a solution for smartphones. We present a novel framework, MoCFI (Mobile CFI) that enforces CFI on-the-fly at runtime on smartphones without requiring source code."
symp2012,Towards Taming Privilege-Escalation Attacks on Android,"Android is vulnerable to application-level privilege escalation attacks (confused deputy and colluding applications). We present the design and implementation of a security framework for Android towards mitigating these attacks through a system-centric and policy-driven approach with runtime monitoring of communication channels between applications at multiple layers (middleware IPC, file-system, and network)."
symp2012,Systematic Detection of Capability Leaks in Stock Android Smartphones,"In this research, we systematically analyze eight flagship Android smartphones from leading manufacturers and discover that the stock phone images do not properly enforce the Android permission model. Sensitive user data and dangerous features on the phones are unsafely exposed to other applications which do not have the proper permission, a security violation we term a capability leak."
symp2012,"Hey, You, Get Off of My Market: Detecting Malicious Apps in Official and Alternative Android Markets","We developed a system called DroidRanger to detect known or unknown malicious Android applications. The evaluation with 204,040 applications collected from five different Android marketplaces in May-June 2011 reveals 211 malicious ones: 32 from the official Android Market and179 from alternative markets. DroidRanger also successfully uncoveredtwo zero-day malware families in the collection."
symp2012,Insights into User Behavior in Dealing with Internet Attacks,"Internet attacks have a strong human aspect; however, the behavior of users when they face threats, and the way they evaluate the security implications of their actions remain largely unexplored. In this paper, we describe an experiment with 164 Internet users and discuss their behavior when confronted with prevalent attacks."
symp2012,PathCutter: Severing the Self-Propagation Path of XSS JavaScript Worms in Social Web Networks,Worms exploiting cross-site scripting (XSS) vulnerabilities rampantly infect millions of web pages in popular social networks. PathCutter is a new approach to severing the self-propagation path of XSS JavaScript worms that blocks the issuance of unauthorized HTTP requests by enforcing view separation to restrict DOM access across different client-side views.
symp2012,The Latent Community Model for Detecting Sybils in Social Networks,"We propose a new statistical model and associated learning algorithm for detecting Sybil attacks in online social networks, which groups the nodes in the network into closely linked communities positioned in a latent Euclidean space. Our model outperforms state of the art algorithms in simulated attacks on real network topologies."
symp2012,BLACR: TTP-Free Blacklistable Anonymous Credentials with Reputation,"Anonymity can give users the license to misbehave. BLACR is the first scheme to generalize “reputation based anonymous blacklisting”, where users can be blocked based on their overall behavior while maintaining their privacy. BLACR also uses an “express lane” technique to greatly speed up authentication and make such schemes practical."
symp2012,Accountable Wiretapping -or- I know they can hear you now,"In many democratic countries, CALEA wiretaps are used by law enforcement agencies to perform investigations and gather evidence. This paper proposes a lightweight accountable wiretapping architecture for secure auditing of existing CALEA systems. Based on publicly available wiretap reporting statistics, we conservatively estimate that our architecture can support tamper-evident logging for the US’ ongoing CALEA wiretaps using three commodity PCs."
symp2012,Shadow: Running Tor in a Box for Accurate and Efficient Experimentation,"We present the design and implementation of Shadow, an open-source software architecture for efficiently running accurate, large scale Tor experiments on a single machine. Using Shadow, we evaluate Tor’s EWMA scheduling algorithm, and show that, contrary to previous results on small networks, performance can decrease significantly in realistic deployments."
symp2012,Discovering Semantic Data of Interest from Un-mappable Memory with Confidence,"Memory pages belonging to a terminated process may remain in a system for non-trivial period of time. Discovering semantic information from those memory pages is useful in cyber-forensics. We present a technique called DIMSUM for recognizing data structure instances — without memory mapping information. Via probabilistic inference, DIMSUM is able to identify semantic data of interest with quantifiable confidence."
symp2012,SecureSwitch: BIOS-Assisted Isolation and Switch between Trusted and Untrusted Commodity OSes,"We introduce a novel BIOS-assisted mechanism for secure generation and management of trusted execution environments. Our approach is capable of completely segregating trusted and untrusted operations. The aim is to be user friendly and swiftly switch – it takes approximately 6 seconds – between execution environments running in a physical machine without requiring any specialized hardware, OS, or application modifications."
symp2012,SMART: Secure and Minimal Architecture for (Establishing Dynamic) Root of Trust,We construct a hardware security architecture (called SMART) for efficient and secure establishment of a dynamic root of trust in remote embedded devices. It is geared towards low-end MCUs and requires minimal hardware changes. Its feasibility and practicality are demonstrated on two common MCU platforms: AVR and MSP430.
symp2012,Kruiser: Semi-synchronized Non-blocking Concurrent Kernel Heap Buffer Overflow Monitoring,"This paper presents Kruiser, a concurrent kernel heap buffer overflow monitor. Leveraging the multi-core architectures, Kruiser migrates security enforcement from the kernel’s normal execution to a concurrent monitor process, which is protected using contemporary virtualization features. To reduce the synchronization overhead between the monitor process and the running kernel, Kruiser adopts a novel semi-synchronized non-blocking monitoring algorithm."
symp2012,WarningBird: Detecting Suspicious URLs in Twitter Stream,"We introduce WarningBird, a real-time suspicious URL detection system for Twitter.To detect cloaked suspicious URLs, we investigate correlated redirect chains of URLs included in a number of tweets.Evaluation results show that our system can accurately and efficiently classify large tweet samples from the Twitter public timeline."
symp2012,Using replicated execution for a more secure and reliable web browser,"Modern web browsers are complex. Individually, they are all prone to security vulnerabilities and crashes.However, major browsers are distinct implementations that rarely share the same vulnerability. In other words, a single attack rarely succeeds in exploiting all browsers.We propose Cocktail, a system using replicated execution of Firefox, Google Chrome,and Opera to defend against browser attacks and withstand browser crashes."
symp2012,Host Fingerprinting and Tracking on the Web: Privacy and Security Implications,"Many web services aim to track clients as a basis for analyzing their behavior and providing personalized services. Despite much debate regarding the collection of client information, there have been few quantitative studies that analyze the effectiveness of host-tracking and the associated privacy risks."
symp2012,Chrome Extensions: Threat Analysis and Countermeasures,The Chrome browser employs least privileges and privilege separation principles to protect malicious websites from damaging the browser system via extensions. In this work we reveal that Chrome’s extension security model is not a panacea for all possible attacks with browser extensions. We demonstrated attack scenarios from malicious browser extensions and proposed a few countermeasures accordingly.
symp2012,Ghost Domain Names: Revoked Yet Still Resolvable,"It is a common belief that one can delete a bad domain from DNS registry to stop related malicious activities. Surprisingly, the deleted domain can still be kept alive worldwide due to an unnoticed vulnerability in DNS. This paper presents the phenomenon of ghost domain names and the mechanism behind."
symp2012,ShortMAC: Efficient Data-Plane Fault Localization,"Data-plane fault localization is a promising means to enhancing network availability. However, existing faultlocalization protocols cannot achieve a practical tradeoff between security and efficiency. In this paper, we propose an efficient fault localization protocol called ShortMAC, which leverages probabilistic packet authentication and achieves 100 – 10000 times lower detection delay and overhead than related work."
symp2012,Bypassing Space Explosion in Regular Expression Matching for Network Intrusion Detection and Prevention Systems,"NDSes/NPSes use regular expressions, represented as automata, to detect security threats. Prior automata construction algorithms use a “Union then Minimize” framework, which leads to extensive memory usage. In this paper, we propose a “Minimize then Union” framework for constructing compact alternative automata focusing on the DDFA. In our experiments, our algorithm runs up to 302 times faster and uses 1390 times less memory than previous algorithms."
symp2012,The Case for Prefetching and Prevalidating TLS Server Certificates,"By prefetching and prevalidating server certificates, web browsers can enable TLS handshakes with zero round trips that are up to four times faster than a normal handshake. This proposal improves web security by allowing more time for certificate validation and making it less costly for websites to enable TLS."
symp2012,Gatling: Automatic Attack Discovery in Large-Scale Distributed Systems,"We propose Gatling, a framework that automatically finds performance attacks caused by insider attackers in large-scale message-passing distributed systems. In performance attacks, malicious nodes deviate from the protocol with the goal of degrading system performance. We applied Gatling to six systems and found a total of 41 attacks."
symp2012,Automated Synthesis of Secure Distributed Applications,"Designing distributed applications that preserve the privacy of users is a daunting task, which even security experts consider error-prone. We present a solution based on an intuitive, high-level specification language that hides cryptographic and networking details, and a compiler that automatically turns user-provided system specifications into secure executable code."
symp2012,A General Approach for Efficiently Accelerating Software-based Dynamic Data Flow Tracking on Commodity Hardware,"We present and evaluate a novel methodology for improving the performance overhead of dynamic data flow tracking (DDFT) frameworks, by combining static and dynamic analysis. Specifically, we separate the program logic from the corresponding tracking logic, and apply optimization techniques that eliminate redundant tracking and minimize interference with the target program. Our results indicate a DDFT speedup by as much as 2.23x."
symp2012,Static detection of C++ vtable escape vulnerabilities in binary code,"The complexities of C++ create new memory safety vulnerabilities not present in simpler software. We present vtable escape bugs, a type confusion error present in real, deployed C++ software, and we show how automated binary code analyses can statically detect the security defects by reconstructing high-level classes and objects."
symp2012,Identifying and Analyzing Pointer Misuses for Sophisticated Memory-corruption Exploit Diagnosis,"Due to the complexity of the victim programs and sophistication of recent exploits, existing diagnosis techniques either miss important attack steps or report too much irrelevant information. As the key steps in memory-corruption exploits often involve pointer misuses, we proposed PointerScope to automatically infer types on binary execution, detect pointer misuses, and then highlight the key steps of the exploit."
