conference,title,abstract
symp2010,Botnet Judo: Fighting Spam with Itself,"We have traditionally viewed spam from the receiver’spoint of view: mail servers assaulted by a barrage of spamfrom which we must pick out a handful of legitimate mes-sages. In this paper we describe a system for better filteringspam by exploiting the vantage point of the spammer. Byinstantiating and monitoring botnet hosts in a controlledenvironment, we are able to monitor new spam as it is cre-ated, and consequently infer the underlying template usedto generate polymorphic e-mail messages. We demonstratethis approach on mail traces from a range of modern bot-nets and show that we can automatically filter such spamprecisely and with virtually no false positives."
symp2010,Contractual Anonymity,"We propose, develop, and implement techniques forachieving contractual anonymity. In contractual anon-ymity, a user and service provider enter into an anonym-ity contract. The user is guaranteed anonymity and mes-sage unlinkability from the contractual anonymity sys-tem unless she breaks the contract. The service provideris guaranteed that it can identify users who break thecontract. The significant advantages of our system arethat 1) the service provider is not able to take any actiontoward a particular user (such as revealing her identityor blacklisting her future authentications) unless she vi-olates her contract, 2) our system can enforce a varietyof policies, and 3) our system is efficient."
symp2010,A3: An Extensible Platform for Application-Aware Anonymity,"This paper presents the design and implementation ofApplication-Aware Anonymity (A3), an extensible plat-form for deploying anonymity-based services on the In-ternet. A3 allows applications to tailor their anonymityproperties and performance characteristics according tospecific communication requirements.To support flexible path construction, A3 exposes adeclarative language (A3LOG) that enables applicationsto compactly specify path selection and instantiationpolicies executed by a declarative networking engine.We demonstrate that our declarative language is suffi-ciently expressive to encode novel multi-metric perfor-mance constraints as well as existing relay selectionalgorithms employed by Tor and other anonymity sys-tems, using only a few lines of concise code. We exper-imentally evaluate the A3 system using a combinationof trace-driven simulations and deployment on Planet-Lab. Our experimental results demonstrate that A3 canflexibly support a wide range of path selection and in-stantiation strategies at low performance overhead."
symp2010,When Good Randomness Goes Bad: Virtual Machine Reset Vulnerabilities and Hedging Deployed Cryptography,"Random number generators (RNGs) are consistently aweak link in the secure use of cryptography. Routine cryp-tographic operations such as encryption and signing canfail spectacularly given predictable or repeated random-ness, even when using good long-lived key material. Thishas proved problematic in prior settings when RNG imple-mentation bugs, poor design, or low-entropy sources haveresulted in predictable randomness. We investigate a newway in which RNGs fail due to reuse of virtual machine(VM) snapshots. We exhibit such VM reset vulnerabilitiesin widely-used TLS clients and servers: the attacker takesadvantage of (or forces) snapshot replay to compromisesessions or even expose a server’s DSA signing key. Ournext contribution is a backwards-compatible framework forhedging routine cryptographic operations against bad ran-domness, thereby mitigating the damage due to randomnessfailures. We apply our framework to the OpenSSL libraryand experimentally confirm that it has little overhead."
symp2010,InvisiType: Object-Oriented Security Policies,"Many modern software platforms today, includingbrowsers, middleware server architectures, cell phone op-erating systems, web application engines, support third-party software extensions. This paper proposes InvisiType,an object-oriented approach that enables platform develop-ers to efficiently enforce fine-grained safety checks on third-party extensions without requiring their cooperation. Thisallows us to harness the true power of third-party softwareby giving it access to sensitive data while ensuring that itdoes not leak data.In this approach, a platform developer encapsulates allsafety checks in a policy class and selectively subjects ob-jects at risk to these policies. The runtime enforces thesepolicies simply by changing the types of these objects dy-namically. It uses the virtual method dispatch mechanismto substitute the original methods and operations with codelaced with safety checks efficiently. The runtime hides thetype changes from application code so the original code canrun unmodified.We have incorporated the notion of InvisiType into thePython language. We have applied the technique to 4 real-world Python web applications totaling 156,000 lines ofcode. InvisiType policies greatly enhance the security of theweb applications, including MoinMoin, a popular, 94,000-line Wiki Engine. MoinMoin has a large number of third-party extensions, which makes security enforcement impor-tant. With less than 150 lines of Python code, we found 16security bugs in MoinMoin. This represents a significantreduction in developers’ effort from a previous proposal,Flume, which required 1,000 lines of C++ code and modi-fications to 1,000 lines of Python code.Our InvisiType policies successfully found 19 cross-sitescripting vulnerabilities and 6 access control errors in total.The overhead of applying the policies is less than 4 percent,indicating that the technique is practical.1"
symp2010,A Security Evaluation of DNSSEC with NSEC3,"Domain Name System Security Extensions (DNSSEC) withHashed Authenticated Denial of Existence (NSEC3) is aprotocol slated for adoption by important parts of theDNS hierarchy, including the root zone, as a solution toDNS security vulnerabilities such as “cache-poisoning”attacks. We study the security goals and operation ofDNSSEC/NSEC3 and use Murϕ, a finite-state enumera-tion tool, to analyze its security guarantees and shortcom-ings. By checking DNSSEC/NSEC3 security properties inthe presence of a network attacker, we uncover severalweaknesses in the DNSSEC protocol, including incorrecttemporal dependencies in the DNSSEC signature attesta-tion chain and NSEC3 options that allow a forged nameto be inserted into a DNSSEC domain. We demonstratethe exploitability of the NSEC3 vulnerability by a browsercookie-stealing attack on a realistic laboratory DNSSECdomain. We offer implementation and configuration advicewhich minimize the exploitability of the uncovered vulnera-bilities. After re-incorporating the advised repairs into theMurϕ DNSSEC model, we demonstrate the updated proto-col no longer contains vulnerabilities exploitable within ourthreat model."
symp2010,On the Safety of Enterprise Policy Deployment,"Enterprise policy management is challenging and error-prone. Compared to existing work that focused on analyz-ing misconfigurations, our work is the first to address theissues that arose during policy deployment, i.e., effectingpolicy changes. In this paper, we demonstrate that naiveapproaches to policy deployment can easily create secu-rity vulnerabilities, such as granting access of sensitive re-sources to unprivileged users or temporarily allowing mali-cious traffic to critical network infrastructure. To systemat-ically solve this problem, we formally define secure and in-secure intermediate states, and further propose an efficientalgorithm to find a deployment procedure without insecureintermediate states. We implemented and evaluated our al-gorithm on Group Policy framework, while only harnessingexisting support and requiring no modification to the cur-rent infrastructure. Our evaluation shows that our solutionaddsminimal overhead to the overall deployment time whileprovably eliminating insecure intermediate states."
symp2010,Where Do You Want to Go Today? Escalating Privileges by Pathname Manipulation,"We analyze filename-based privilege escalation attacks,where an attacker creates filesystem links, thereby “trick-ing” a victim program into opening unintended files.We develop primitives for a POSIX environment, provid-ing assurance that files in “safe directories” (such as/etc/passwd) cannot be opened by looking up a file byan “unsafe pathname” (such as a pathname that resolvesthrough a symbolic link in a world-writable directory). Intoday’s UNIX systems, solutions to this problem are typ-ically built into (some) applications and use application-specific knowledge about (un)safety of certain directories.In contrast, we seek solutions that can be implemented inthe filesystem itself (or a library on top of it), thus providingprotection to all applications.Our solution is built around the concept of pathnamemanipulators, which are roughly the users that can influ-ence the result of a file lookup operation. For each user, wedistinguish unsafe pathnames from safe pathnames accord-ing to whether or not the pathname has any manipulatorsother than that user or root. We propose a safe-openprocedure that keeps track of the safety of the current path-name as it resolves it, and that takes extra precautions whileopening files with unsafe pathnames. We prove that our so-lution can prevent a common class of filename-based privi-lege escalation attacks, and describe our implementation ofthe safe-open procedure as a library function over thePOSIX filesystem interface. We tested our implementationon several UNIX variants to evaluate its implications forsystems and applications. Our experiments suggest that thissolution can be deployed in a portable way without break-ing existing systems, and that it is effective against this classof pathname resolution attacks.∗This work was supported in part by the Department of Homeland Se-curity under grant FA8750-08-2-0091."
symp2010,Joe-E: A Security-Oriented Subset of Java,"We present Joe-E, a language designed to support thedevelopment of secure software systems. Joe-E is a subsetof Java that makes it easier to architect and implement pro-grams with strong security properties that can be checkedduring a security review. It enables programmers to ap-ply the principle of least privilege to their programs; imple-ment application-specific reference monitors that cannot bebypassed; introduce and use domain-specific security ab-stractions; safely execute and interact with untrusted code;and build secure, extensible systems. Joe-E demonstrateshow it is possible to achieve the strong security propertiesof an object-capability language while retaining the fea-tures and feel of a mainstream object-oriented language.Additionally, we present ways in which Java’s static typesafety complements object-capability analysis and permitsadditional security properties to be verified statically, com-pared with previous object-capability languages which relyon runtime checks. In this paper, we describe the designand implementation of Joe-E and its advantages for secu-rity and auditability over standard Java. We demonstratehow Joe-E can be used to develop systems with novel secu-rity properties that would be difficult or impossible to en-sure otherwise, including a web application platform thatprovides transparent, transactional object persistence andcan safely host multiple mutually-distrustful applications ina single JVM."
symp2010,Preventing Capability Leaks in Secure JavaScript Subsets,"Publishers wish to sandbox third-party advertisementsto protect themselves from malicious advertisements. Onepromising approach, used by ADsafe, Dojo Secure, andJacaranda, sandboxes advertisements by statically verify-ing that their JavaScript conforms to a safe subset of thelanguage. These systems blacklist known dangerous proper-ties that would let advertisements escape the sandbox. Un-fortunately, this approach does not prevent advertisementsfrom accessing new methods added to the built-in prototypeobjects by the hosting page. In this paper, we show that one-third of the Alexa US Top 100 web sites would be exploitableby an ADsafe-verified advertisement. We propose an im-proved statically verified JavaScript subset that whitelistsknown-safe properties using namespaces. Our approachmaintains the expressiveness and performance of static ver-ification while improving security."
symp2010,Binary Code Extraction and Interface Identification for Security Applications,"Binary code reuse is the process of automatically identi-fying the interface and extracting the instructions anddata dependencies of a code fragment from an exe-cutable program, so that it is self-contained and can bereused by external code. Binary code reuse is useful fora number of security applications, including reusing theproprietary cryptographic or unpacking functions froma malware sample and for rewriting a network dialog.In this paper we conduct the first systematic study of au-tomated binary code reuse and its security applications.The main challenge in binary code reuse is under-standing the code fragment’s interface. We propose anovel technique to identify the prototype of an undoc-umented code fragment directly from the program’s bi-nary, without access to source code or symbol informa-tion. Further, we must also extract the code itself fromthe binary so that it is self-contained and can be easilyreused in another program. We design and implement atool that uses a combination of dynamic and static anal-ysis to automatically identify the prototype and extractthe instructions of an assembly function into a form thatcan be reused by other C code. The extracted functioncan be run independently of the rest of the program’sfunctionality and shared with other users.We apply our approach to scenarios that include ex-tracting the encryption and decryption routines frommalware samples, and show that these routines can bereused by a network proxy to decrypt encrypted traf-fic on the network. This allows the network proxy torewrite the malware’s encrypted traffic by combining theextracted encryption and decryption functions with thesession keys and the protocol grammar. We also showthat we can reuse a code fragment from an unpackingfunction for the unpacking routine for a different sampleof the same family, even if the code fragment is not acomplete function."
symp2010,Automatic Reverse Engineering of Data Structures from Binary Execution,"With only the binary executable of a program, it isuseful to discover the program’s data structures and infertheir syntactic and semantic definitions. Such knowledge ishighly valuable in a variety of security and forensic applica-tions. Although there exist efforts in program data structureinference, the existing solutions are not suitable for ourtargeted application scenarios. In this paper, we proposea reverse engineering technique to automatically revealprogram data structures from binaries. Our technique,called REWARDS, is based on dynamic analysis. Morespecifically, each memory location accessed by the programis tagged with a timestamped type attribute. Following theprogram’s runtime data flow, this attribute is propagatedto other memory locations and registers that share thesame type. During the propagation, a variable’s type getsresolved if it is involved in a type-revealing execution pointor “type sink”. More importantly, besides the forwardtype propagation, REWARDS involves a backward typeresolution procedure where the types of some previouslyaccessed variables get recursively resolved starting from atype sink. This procedure is constrained by the timestampsof relevant memory locations to disambiguate variables re-using the same memory location. In addition, REWARDS isable to reconstruct in-memory data structure layout basedon the type information derived. We demonstrate thatREWARDS provides unique benefits to two applications:memory image forensics and binary fuzzing for vulnerabil-ity discovery."
symp2010,Efficient Detection of Split Personalities in Malware,"Malware is the root cause of many security threats onthe Internet. To cope with the thousands of new malwaresamples that are discovered every day, security compa-nies and analysts rely on automated tools to extract theruntime behavior of malicious programs. Of course, mal-ware authors are aware of these tools and increasinglytry to thwart their analysis techniques. To this end, mal-ware code is often equipped with checks that look for ev-idence of emulated or virtualized analysis environments.When such evidence is found, the malware program be-haves differently or crashes, thus showing a different“personality” than on a real system.Recent work has introduced transparent analysis plat-forms (such as Ether or Cobra) that make it signif-icantly more difficult for malware programs to detecttheir presence. Others have proposed techniques to iden-tify and bypass checks introduced by malware authors.Both approaches are often successful in exposing theruntime behavior of malware even when the maliciouscode attempts to thwart analysis efforts. However, thesetechniques induce significant performance overhead, es-pecially for fine-grained analysis. Unfortunately, thismakes them unsuitable for the analysis of current high-volume malware feeds.In this paper, we present a technique that efficientlydetects when a malware program behaves differently inan emulated analysis environment and on an uninstru-mented reference host. The basic idea is simple: we justcompare the runtime behavior of a sample in our anal-ysis system and on a reference machine. However, ob-taining a robust and efficient comparison is very difficult.In particular, our approach consists of recording the in-teractions of the malware with the operating system inone run and using this information to deterministicallyreplay the program in our analysis environment. Our ex-periments demonstrate that, by using our approach, onecan efficiently detect malware samples that use a varietyof techniques to identify emulated analysis environments."
