conference,title,abstract
symp2011,EXPOSURE: Finding Malicious Domains Using Passive DNS Analysis,"The domain name service (DNS) plays an important rolein the operation of the Internet, providing a two-way map-ping between domain names and their numerical identifiers.Given its fundamental role, it is not surprising that a widevariety of malicious activities involve the domain name ser-vice in one way or another. For example, bots resolve DNSnames to locate their command and control servers, andspam mails contain URLs that link to domains that resolveto scam servers. Thus, it seems beneficial to monitor theuse of the DNS system for signs that indicate that a certainname is used as part of a malicious operation.In this paper, we introduce EXPOSURE, a system thatemploys large-scale, passive DNS analysis techniques todetect domains that are involved in malicious activity. Weuse 15 features that we extract from the DNS traffic that al-low us to characterize different properties of DNS namesand the ways that they are queried.Our experiments with a large, real-world data set con-sisting of 100 billion DNS requests, and a real-life deploy-ment for two weeks in an ISP show that our approach isscalable and that we are able to automatically identify un-known malicious domains that are misused in a variety ofmalicious activity (such as for botnet command and control,spamming, and phishing)."
symp2011,Howard: A Dynamic Excavator for Reverse Engineering Data Structures,"Even the most advanced reverse engineering techniquesand products are weak in recovering data structures instripped binaries—binaries without symbol tables. Unfor-tunately, forensics and reverse engineering without datastructures is exceedingly hard. We present a new solution,known as Howard, to extract data structures from C binarieswithout any need for symbol tables. Our results are signifi-cantly more accurate than those of previous methods — suf-ficiently so to allow us to generate our own (partial) symboltables without access to source code. Thus, debugging suchbinaries becomes feasible and reverse engineering becomessimpler. Also, we show that we can protect existing binariesfrom popular memory corruption attacks, without access tosource code. Unlike most existing tools, our system uses dy-namic analysis (on a QEMU-based emulator) and detectsdata structures by tracking how a program uses memory."
symp2011,No Loitering: Exploiting Lingering Vulnerabilities in Default COM Objects,"The Component Object Model (COM) facilitates thecreation of software plugins for applications running inMicrosoft Windows. ActiveX is a common instantiationof this infrastructure, and uses COM to create pluginsfor Internet Explorer. As vulnerabilities in COM ob-jects included in the installation of Windows have beenfound, Microsoft has responded by blacklisting their useby specific applications. In this paper, we demonstratethat the defense mechanisms protecting vulnerable COMobjects can be easily circumvented. Specifically, our at-tack exploits systemic transitive trust among COM ob-jects and allows for the instantiation and exploitationof any of several hundred known flawed controls. Afterdemonstrating this weakness on fully patched WindowsXP, Windows Vista and Windows 7 machines, we designand implement a system-wide enforcement architecturecalled COMBlocker, which checks the instantiation ofCOM objects against a global policy. We then show thatCOMBlocker is an effective mitigation for such attackswhile imposing minimal overhead (approximately 0.5msper policy check). In so doing, our techniques make theexploitation of default COM objects significantly moredifficult."
symp2011,TIE: Principled Reverse Engineering of Types in Binary Programs,"A recurring problem in security is reverse engineeringbinary code to recover high-level language data abstrac-tions and types. High-level programming languages havedata abstractions such as buffers, structures, and local vari-ables that all help programmers and program analyses rea-son about programs in a scalable manner. During compi-lation, these abstractions are removed as code is translateddown to operations on registers and one globally addressedmemory region. Reverse engineering consists of “undoing”the compilation to recover high-level information so thatprogrammers, security professionals, and analyses can allmore easily reason about the binary code.In this paper we develop novel techniques for reverseengineering data type abstractions from binary programs.At the heart of our approach is a novel type reconstructionsystem based upon binary code analysis. Our techniquesand system can be applied as part of both static or dynamicanalysis, thus are extensible to a large number of securitysettings. Our results on 87 programs show that TIE is bothmore accurate and more precise at recovering high-leveltypes than existing mechanisms."
symp2011,AEG: Automatic Exploit Generation,"The automatic exploit generation challenge is givena program, automatically find vulnerabilities and gener-ate exploits for them. In this paper we present AEG, thefirst end-to-end system for fully automatic exploit gener-ation. We used AEG to analyze 14 open-source projectsand successfully generated 16 control flow hijacking ex-ploits. Two of the generated exploits (expect-5.43 andhtget-0.93) are zero-day exploits against unknown vul-nerabilities. Our contributions are: 1) we show howexploit generation for control flow hijack attacks can bemodeled as a formal verification problem, 2) we pro-pose preconditioned symbolic execution, a novel tech-nique for targeting symbolic execution, 3) we present ageneral approach for generating working exploits oncea bug is found, and 4) we build the first end-to-end sys-tem that automatically finds vulnerabilities and gener-ates exploits that produce a shell."
symp2011,Automated Discovery of Parameter Pollution Vulnerabilities in Web Applications,"In the last twenty years, web applications have grownfrom simple, static pages to complex, full-fledged dynamicapplications. Typically, these applications are built usingheterogeneous technologies and consist of code that runsboth on the client and on the server. Even simple web ap-plications today may accept and process hundreds of dif-ferent HTTP parameters to be able to provide users withinteractive services. While injection vulnerabilities such asSQL injection and cross-site scripting are well-known andhave been intensively studied by the research community, anew class of injection vulnerabilities called HTTP Parame-ter Pollution (HPP) has not received as much attention. Ifa web application does not properly sanitize the user inputfor parameter delimiters, exploiting an HPP vulnerability,an attacker can compromise the logic of the application toperform either client-side or server-side attacks.In this paper, we present the first automated approach forthe discovery of HTTP Parameter Pollution vulnerabilitiesin web applications. Using our prototype implementationcalled PAPAS (PArameter Pollution Analysis System), weconducted a large-scale analysis of more than 5,000 pop-ular websites. Our experimental results show that about30% of the websites that we analyzed contain vulnerableparameters and that 46.8% of the vulnerabilities we discov-ered (i.e., 14% of the total websites) can be exploited viaHPP attacks. The fact that PAPAS was able to find vulnera-bilities in many high-profile, well-known websites suggeststhat many developers are not aware of the HPP problem.We informed a number of major websites about the vulner-abilities we identified, and our findings were confirmed."
symp2011,WebShield: Enabling Various Web Defense Techniques without Client Side Modifications,"Today, web attacks are increasing in frequency, sever-ity and sophistication. Existing solutions are either host-based which suffer deployment problems or middlebox ap-proaches that can only accommodate certain security pro-tection mechanisms with limited protection. In this paper,we propose four design principles for general middleboxframeworks of web protection, and apply these principles todesign WebShield, which can enable various host-based se-curity mechanisms. In particular, we run all the JavaScriptfrom remote web servers only at shadow browser instancesinside the middlebox, and only run our trusted JavaScriptrendering agent at client browsers. The trusted renderingagent turns browsers into a thin web terminal by recon-structing the encoded DOM of a webpage.We implement a prototype of WebShield. Evaluationdemonstrates that a general JavaScript rendering agentcan render webpages precisely and be just slightly slowerthan direct access. We further demonstrate that our designcan work well with interactive web applications such asJavaScript games. WebShield can detect attacks deeply em-bedded in dynamic HTML pages including the ones in com-plex Web 2.0 applications, and can also detect both knownand unknown vulnerabilities. We further show that Web-Shield is scalable for deployment."
symp2011,HTTPOS: Sealing Information Leaks with Browser-side Obfuscation of Encrypted Flows,"Leakage of private information from web applications—even when the traffic is encrypted—is a major securitythreat to many applications that use HTTP for data deliv-ery. This paper considers the problem of inferring from en-crypted HTTP traffic the web sites or web pages visited bya user. Existing browser-side approaches to this problemcannot defend against more advanced attacks, and server-side approaches usually require modifications to web enti-ties, such as browsers, servers, or web objects. In this paper,we propose a novel browser-side system, namely HTTPOS,to prevent information leaks and offer much better scalabil-ity and flexibility. HTTPOS provides a comprehensive andconfigurable suite of traffic transformation techniques fora browser to defeat traffic analysis without requiring anyserver-side modifications. Extensive evaluation of HTTPOSon live web traffic shows that it can successfully prevent thestate-of-the-art attacks from inferring private informationfrom encrypted HTTP flows."
symp2011,Accurate and Provably Secure Latency Estimation with Treeple,"A network latency estimation scheme associates a short“position string” to each peer in a distributed systemso that the latency between any two peers can be esti-mated given only their positions. Proposed applicationsfor these schemes have included efficient overlay construc-tion, compact routing, anonymous route selection, and effi-cient byzantine agreement. This paper introduces Treeple,a new scheme for latency estimation, that differs from pre-vious schemes in several respects. First, Treeple is provablysecure in a strong sense, rather than being designed onlyto resist known attacks. Second, Treeple “positions” arenot based on Euclidean coordinates, but reflect the under-lying network topology. Third, Treeple positions are highlystable, allowing peers to retain the same position informa-tion for long periods with no maintenance. Finally, Treeplepositions can be assigned to peers that do not participatedirectly in the scheme. We evaluate Treeple on a large in-ternet dataset (with over 200,000 measurements) and findthat on average, its latency estimates are within 26% of thetrue round-trip time. By comparison, Vivaldi, a popular butinsecure scheme, has a median relative error of 25% on thesame dataset."
symp2011,"On Measuring the Similarity of Network Hosts: Pitfalls, New Metrics, and Empirical Analyses","As the scope and scale of network data grows, se-curity practitioners and network operators are increas-ingly turning to automated data analysis methods to ex-tract meaningful information. Underpinning these meth-ods are distance metrics that represent the similarity be-tween two values or objects. In this paper, we arguethat many of the obvious distance metrics used to mea-sure behavioral similarity among network hosts fail tocapture the semantic meaning imbued by network pro-tocols. Furthermore, they also tend to ignore long-termtemporal structure of the objects being measured. To ex-plore the role of these semantic and temporal character-istics, we develop a new behavioral distance metric fornetwork hosts and compare its performance to a met-ric that ignores such information. Specifically, we pro-pose semantically meaningful metrics for common datatypes found within network data, show how these met-rics can be combined to treat network data as a unifiedmetric space, and describe a temporal sequencing algo-rithm that captures long-term causal relationships. Indoing so, we bring to light several challenges inherentin defining behavioral metrics for network data, and putforth a new way of approaching network data analysisproblems. Our proposed metric is empirically evaluatedon a dataset of over 30 million network flows, with re-sults that underscore the utility of a holistic approach tonetwork data analysis."
symp2011,SWIRL: A Scalable Watermark to Detect Correlated Network Flows,"Flow watermarks are active traffic analysis techniquesthat help establish a causal connection between two net-work flows by content-independent manipulations, e.g., al-tering packet timings. Watermarks provide a much morescalable approach for flow correlation than passive trafficanalysis. Previous designs of scalable watermarks, how-ever, were subject to multi-flow attacks. They also intro-duced delays too large to be used in most environments.We design SWIRL, a Scalable Watermark that is Invisi-ble and Resilient to packet Losses. SWIRL is the first water-mark that is practical to use for large-scale traffic analysis.SWIRL uses a flow-dependent approach to resist multi-flowattacks, marking each flow with a different pattern. SWIRLis robust to packet losses and network jitter, yet it intro-duces only small delays that are invisible to both benignusers and determined adversaries. We analyze the perfor-mance of SWIRL both analytically and on the PlanetLabtestbed, demonstrating very low error rates. We considerapplications of SWIRL to stepping stone detection and link-ing anonymous communication. We also propose a novelapplication of watermarks to defend against congestion at-tacks on Tor."
symp2011,SPARE: Replicas on Hold,"Despite numerous improvements in the development andmaintenance of software, bugs and security holes exist in to-day’s products, and malicious intrusions happen frequently.While this is a general problem, it explicitly applies to web-based services. However, Byzantine fault-tolerant (BFT)replication and proactive recovery offer a powerful com-bination to tolerate and overcome these kinds of faults,thereby enabling long-term service provision. BFT replica-tion is commonly associated with the overhead of 3f + 1replicas to handle f faults. Using a trusted component,some previous systems were able to reduce the resource costto 2f +1 replicas. In general, adding support for proactiverecovery further increases the resource demand. We believethis enormous resource demand is one of the key reasonswhy BFT replication is not commonly applied and consid-ered unsuitable for web-based services.In this paper we present SPARE, a cloud-aware ap-proach that harnesses virtualization to reduce the resourcedemand of BFT replication and to provide efficient supportfor proactive recovery. In SPARE, we focus on the mainsource of software bugs and intrusions; that is, the servicesand their associated execution environments. This approachenables us to restrict replication and request execution toonly f + 1 replicas in the fault-free case while rapidly acti-vating up to f additional replicas by utilizing virtualizationin case of timing violations and faults. For an instant reac-tion, we keep spare replicas that are periodically updatedin a paused state. In the fault-free case, these passive repli-cas require far less resources than active replicas and aidefficient proactive recovery."
symp2011,Efficient Privacy-Preserving Biometric Identification,"We present an efficient matching protocol that can be usedin many privacy-preserving biometric identification systemsin the semi-honest setting. Our most general technical con-tribution is a new backtracking protocol that uses the by-product of evaluating a garbled circuit to enable efficientoblivious information retrieval. We also present a more ef-ficient protocol for computing the Euclidean distances ofvectors, and optimized circuits for finding the closest matchbetween a point held by one party and a set of points heldby another. We evaluate our protocols by implementing apractical privacy-preserving fingerprint matching system.1"
symp2011,Usability Testing a Malware-Resistant Input Mechanism,"We report the results of a usability study of Bumpy, asystem that enables a user to provide secret inputs to re-mote webservers without trusting the computer on whichshe types those inputs. Achieving this somewhat paradoxi-cal property via Bumpy requires extra diligence from users,raising questions as to whether it is a viable protectionfor the average user. We evaluate the originally proposedBumpy design and several new alternatives in a user studyinvolving 85 participants, each of whom utilized one ofthese designs (or a control design) for roughly four monthsto protect her password entries to a university course webpage. Beyond assessing the usability of Bumpy designs, ourstudy offers insights for designing security-relevant inter-faces and training users to successfully utilize them."
symp2011,Tracker: Security and Privacy for RFID-based Supply Chains,"The counterfeiting of pharmaceutics or luxury objects isa major threat to supply chains today. As different facili-ties of a supply chain are distributed and difficult to mon-itor, malicious adversaries can inject fake objects into thesupply chain. This paper presents TRACKER, a protocolfor object genuineness verification in RFID-based supplychains. More precisely, TRACKER allows to securely iden-tify which (legitimate) path an object/tag has taken througha supply chain. TRACKER provides privacy: an adversarycan neither learn details about an object’s path, nor canit trace and link objects in the supply chain. TRACKER’ssecurity and privacy is based on an extension of polyno-mial signature techniques for run-time fault detection usinghomomorphic encryption. Contrary to related work, RFIDtags in this paper are not required to perform any computa-tion, but only feature a few bytes of storage such as ordinaryEPC Class 1 Gen 2 tags."
symp2011,PiOS: Detecting Privacy Leaks in iOS Applications,"With the introduction of Apple’s iOS and Google’s An-droid operating systems, the sales of smartphones have ex-ploded. These smartphones have become powerful devicesthat are basically miniature versions of personal comput-ers. However, the growing popularity and sophistication ofsmartphones have also increased concerns about the pri-vacy of users who operate these devices. These concernshave been exacerbated by the fact that it has become in-creasingly easy for users to install and execute third-partyapplications. To protect its users from malicious applica-tions, Apple has introduced a vetting process. This vet-ting process should ensure that all applications conform toApple’s (privacy) rules before they can be offered via theApp Store. Unfortunately, this vetting process is not well-documented, and there have been cases where maliciousapplications had to be removed from the App Store afteruser complaints.In this paper, we study the privacy threats that applica-tions, written for Apple’s iOS, pose to users. To this end,we present a novel approach and a tool, PiOS, that allowus to analyze programs for possible leaks of sensitive in-formation from a mobile device to third parties. PiOS usesstatic analysis to detect data flows in Mach-0 binaries, com-piled from Objective-C code. This is a challenging task dueto the way in which Objective-C method calls are imple-mented. We have analyzed more than 1,400 iPhone appli-cations. Our experiments show that, with the exception of afew bad apples, most applications respect personal identifi-able information stored on user’s devices. This is even truefor applications that are hosted on an unofficial repository(Cydia) and that only run on jailbroken phones. However,we found that more than half of the applications surrepti-tiously leak the unique ID of the device they are running on.This allows third-parties to create detailed profiles of users’application preferences and usage patterns."
symp2011,Privacy-Preserving Aggregation of Time-Series Data,"We consider how an untrusted data aggregator canlearn desired statistics over multiple participants’ data,without compromising each individual’s privacy. Wepropose a construction that allows a group of partici-pants to periodically upload encrypted values to a dataaggregator, such that the aggregator is able to computethe sum of all participants’ values in every time period,but is unable to learn anything else. We achieve strongprivacy guarantees using two main techniques. First, weshow how to utilize applied cryptographic techniques toallow the aggregator to decrypt the sum from multipleciphertexts encrypted under different user keys. Second,we describe a distributed data randomization procedurethat guarantees the differential privacy of the outcomestatistic, even when a subset of participants might becompromised.1"
